,tweet_id,retweet_count,favorite_count
946,753298634498793472,5678,0
947,752568224206688256,2272,5476
948,752682090207055872,1585,5987
949,757741869644341248,3237,6872
950,751456908746354688,994,3207
951,757611664640446465,1105,4564
952,756998049151549440,1980,6274
953,751950017322246144,908,3048
954,757729163776290825,7908,0
955,752701944171524096,2843,0
956,753294487569522689,1035,3361
957,751937170840121344,1324,5179
958,751251247299190784,5846,12461
959,749036806121881602,788,3082
960,757393109802180609,1731,5803
961,749996283729883136,810,3060
962,749075273010798592,2061,5722
963,754120377874386944,2352,7858
964,748307329658011649,704,3648
965,756275833623502848,1525,6399
966,756939218950160384,2001,6639
967,758467244762497024,2206,4776
968,750056684286914561,892,3147
969,758041019896193024,373,2699
970,750429297815552001,4253,13116
971,750132105863102464,1289,3598
972,749774190421639168,1308,4645
973,752917284578922496,1568,6910
974,748324050481647620,751,3663
975,753655901052166144,2161,5831
976,742423170473463808,3722,9729
977,744234799360020481,77056,155021
978,743595368194129920,6464,18197
979,746906459439529985,294,2878
980,743980027717509120,1083,4135
981,747885874273214464,966,2923
982,740676976021798912,6744,17992
983,740711788199743490,925,3371
984,744995568523612160,610,2949
985,742528092657332225,1945,4372
986,741438259667034112,819,3655
987,737800304142471168,3419,9885
988,746726898085036033,1779,6008
989,740214038584557568,1942,6621
990,743835915802583040,2050,0
991,746542875601690625,1864,4996
992,739623569819336705,1335,3731
993,747512671126323200,1595,5503
994,746507379341139972,1075,4618
995,738184450748633089,1197,4271
996,741793263812808706,1495,4502
997,747594051852075008,1048,3652
998,744709971296780288,1550,5569
999,746056683365994496,803,3532
1000,746521445350707200,976,0
1001,745789745784041472,1056,3985
1002,738883359779196928,782,3270
1003,747933425676525569,2515,6563
1004,743222593470234624,1891,6147
1005,737678689543020544,1295,4977
1006,739932936087216128,1063,4011
1007,737445876994609152,4402,10131
1008,736365877722001409,1227,3925
1009,739485634323156992,2894,7079
1010,747242308580548608,2885,0
1011,740699697422163968,772,2823
1012,743510151680958465,3704,7864
1013,747219827526344708,1550,5228
1014,742150209887731712,1528,5069
1015,744334592493166593,2086,6729
1016,746131877086527488,2179,6863
1017,740373189193256964,13159,34631
1018,741067306818797568,3061,9425
1019,747651430853525504,153,1378
1020,746818907684614144,1724,5290
1021,747600769478692864,552,2308
1022,738891149612572673,6,109
1023,743545585370791937,933,3504
1024,736736130620620800,1702,4203
1025,739238157791694849,57237,114584
1026,736225175608430592,2741,8020
1027,747103485104099331,3932,9496
1028,745074613265149952,3455,7776
1029,745433870967832576,2511,7024
1030,745712589599014916,2307,6957
1031,740365076218183684,426,2429
1032,742465774154047488,3881,7193
1033,740995100998766593,2703,6301
1034,746757706116112384,3877,9509
1035,742161199639494656,1351,4300
1036,738537504001953792,1515,5026
1037,743609206067040256,1370,4434
1038,739979191639244800,5860,19742
1039,737310737551491075,7313,14486
1040,747204161125646336,915,3357
1041,737322739594330112,803,3556
1042,747844099428986880,745,2802
1043,747648653817413632,5795,12804
1044,738156290900254721,632,2475
1045,739844404073074688,848,3768
1046,742385895052087300,1944,6733
1047,747816857231626240,1149,4820
1048,737826014890496000,1745,5211
1049,746790600704425984,1588,4832
1050,743253157753532416,1213,4192
1051,744971049620602880,2656,7809
1052,745057283344719872,2239,7204
1053,744223424764059648,360,1652
1054,746369468511756288,1616,6141
1055,743210557239623680,1344,3802
1056,742534281772302336,3532,7007
1057,745314880350101504,2726,7132
1058,741099773336379392,5449,9886
1059,745422732645535745,2419,8502
1060,739544079319588864,20975,39079
1061,738166403467907072,3308,8670
1062,740359016048689152,853,3264
1063,747461612269887489,1033,3840
1064,747963614829678593,2123,5740
1065,735991953473572864,1133,3554
1066,741303864243200000,3164,8695
1067,741743634094141440,2719,8099
1068,736392552031657984,7271,17488
1069,739606147276148736,1635,5335
1070,747439450712596480,1899,5382
1071,738885046782832640,1129,3731
1072,746872823977771008,2114,5938
1073,736010884653420544,2940,7797
1074,743895849529389061,954,3621
1075,738402415918125056,818,3218
1076,717421804990701568,827,3117
1077,719991154352222208,1717,4771
1078,718540630683709445,999,2420
1079,725458796924002305,607,1394
1080,719332531645071360,932,3382
1081,718939241951195136,1731,5176
1082,730211855403241472,1043,3770
1083,735648611367784448,1086,3981
1084,722613351520608256,1611,4889
1085,723912936180330496,1216,3829
1086,734559631394082816,391,1462
1087,720043174954147842,1972,4836
1088,717428917016076293,440,1593
1089,725842289046749185,2628,6976
1090,727155742655025152,1308,3570
1091,728409960103686147,1969,4844
1092,720389942216527872,2464,6274
1093,728015554473250816,1088,4055
1094,726828223124897792,989,3514
1095,720785406564900865,755,3067
1096,724983749226668032,1287,3682
1097,716802964044845056,1152,4222
1098,731156023742988288,1249,3786
1099,720775346191278080,652,2425
1100,725729321944506368,1756,5130
1101,735274964362878976,4964,12858
1102,718234618122661888,976,3807
1103,728035342121635841,1644,4503
1104,735137028879360001,961,3092
1105,718971898235854848,1058,3430
1106,728653952833728512,1017,3266
1107,729823566028484608,1229,3920
1108,718460005985447936,514,2655
1109,724405726123311104,1625,5202
1110,716791146589110272,1554,8041
1111,726935089318363137,2408,6766
1112,724004602748780546,1519,4112
1113,719367763014393856,729,2760
1114,729854734790754305,1107,3974
1115,733828123016450049,770,3529
1116,722974582966214656,1537,4042
1117,730573383004487680,2101,4829
1118,727314416056803329,727,3290
1119,726887082820554753,1502,3789
1120,729838605770891264,378,1698
1121,724049859469295616,1749,4260
1122,728046963732717569,1180,4238
1123,733460102733135873,1264,4140
1124,730924654643314689,1946,6060
1125,724046343203856385,545,2620
1126,727524757080539137,1201,4409
1127,725786712245440512,1349,4111
1128,728986383096946689,808,3097
1129,728751179681943552,668,2721
1130,732732193018155009,527,2401
1131,726224900189511680,1123,4367
1132,732585889486888962,768,3613
1133,734787690684657664,6194,12364
1134,735635087207878657,2316,6089
1135,732005617171337216,5315,14689
1136,727175381690781696,1362,3859
1137,735256018284875776,868,3283
1138,734776360183431168,531,2475
1139,733109485275860992,16614,49558
1140,718246886998687744,492,1881
1141,719551379208073216,1872,4969
1142,727685679342333952,634,2924
1143,721503162398597120,1810,4545
1144,723673163800948736,873,2966
1145,717537687239008257,1825,5700
1146,734912297295085568,518,2716
1147,723688335806480385,2888,7561
1148,720340705894408192,964,2823
1149,730196704625098752,1868,4771
1150,728760639972315136,1674,4610
1151,728387165835677696,946,3650
1152,717009362452090881,947,3201
1153,731285275100512256,980,3443
1154,717790033953034240,1090,2839
1155,727644517743104000,1718,5793
1156,717047459982213120,1899,6202
1157,720415127506415616,1475,4065
1158,718454725339934721,1487,4792
1159,733482008106668032,938,3096
1160,732375214819057664,2477,7963
1161,724771698126512129,625,2314
1162,730427201120833536,1029,3444
1163,727286334147182592,798,3007
1164,721001180231503872,601,2497
1165,729463711119904772,2285,5713
1166,732726085725589504,879,3504
1167,718631497683582976,7906,18588
1168,719704490224398336,1404,4472
1169,723179728551723008,1831,5222
1170,719339463458033665,1210,4368
1171,720059472081784833,1107,3802
1172,718613305783398402,475,2405
1173,717841801130979328,594,2421
1174,733822306246479872,1009,3626
1175,729113531270991872,319,1852
1176,713177543487135744,2789,7124
1177,715220193576927233,638,2390
1178,710833117892898816,522,2650
1179,708356463048204288,1297,3532
1180,714957620017307648,1391,4071
1181,712717840512598017,4902,12164
1182,708834316713893888,494,1662
1183,712309440758808576,25,240
1184,708469915515297792,802,3064
1185,711008018775851008,602,2956
1186,710272297844797440,1233,4475
1187,710658690886586372,552,2276
1188,708738143638450176,799,2720
1189,707776935007539200,944,3242
1190,709207347839836162,5699,12349
1191,714962719905021952,4190,7244
1192,715680795826982913,1588,4243
1193,709901256215666688,99,653
1194,712092745624633345,874,2899
1195,709158332880297985,410,2010
1196,715696743237730304,1270,3858
1197,711968124745228288,2263,7950
1198,712668654853337088,1198,4128
1199,709519240576036864,234,1476
1200,716447146686459905,5771,12866
1201,714631576617938945,980,3231
1202,711363825979756544,1115,3600
1203,709225125749587968,566,2381
1204,716285507865542656,1039,2728
1205,714141408463036416,1374,4267
1206,715928423106027520,863,3141
1207,715200624753819648,1851,5066
1208,707969809498152960,954,2671
1209,708845821941387268,887,2938
1210,708479650088034305,670,2510
1211,708400866336894977,9907,15766
1212,709449600415961088,562,2192
1213,710844581445812225,678,2512
1214,716439118184652801,205,2345
1215,715009755312439296,1208,4096
1216,716080869887381504,1868,6663
1217,708119489313951744,969,2658
1218,708149363256774660,1533,4226
1219,714258258790387713,712,2988
1220,712065007010385924,611,2235
1221,708810915978854401,6819,16240
1222,713919462244790272,780,3245
1223,710140971284037632,867,2718
1224,710269109699739648,1101,2362
1225,715758151270801409,1412,3662
1226,709556954897764353,1055,3248
1227,709918798883774466,1073,3444
1228,714485234495041536,1108,2649
1229,714606013974974464,912,3582
1230,711652651650457602,900,3801
1231,713411074226274305,1281,4378
1232,708853462201716736,651,1777
1233,710153181850935296,877,2862
1234,712438159032893441,1541,5243
1235,713909862279876608,530,1866
1236,710283270106132480,516,2121
1237,709566166965075968,1186,3501
1238,710117014656950272,1965,5411
1239,709042156699303936,1605,4672
1240,712085617388212225,478,3231
1241,715342466308784130,684,2999
1242,709198395643068416,636,2402
1243,708130923141795840,840,3332
1244,708109389455101952,543,1921
1245,711998809858043904,125,0
1246,710588934686908417,1836,4477
1247,711694788429553666,18057,32402
1248,715733265223708672,1660,4584
1249,707741517457260545,607,2462
1250,715360349751484417,1536,5392
1251,713761197720473600,1351,4790
1252,714214115368108032,856,2238
1253,709409458133323776,670,2585
1254,712809025985978368,6622,18795
1255,714251586676113411,823,3231
1256,713900603437621249,731,2794
1257,714982300363173890,1015,3681
1258,707983188426153984,2,49
1259,712097430750289920,1015,3728
1260,707995814724026368,1110,3087
1261,708026248782585858,1902,4339
1262,710296729921429505,726,2348
1263,708711088997666817,708,2499
1264,713175907180089344,1453,4399
1265,709179584944730112,663,1974
1266,709852847387627521,1186,3471
1267,715704790270025728,558,2752
1268,716730379797970944,418,1215
1269,711743778164514816,972,2803
1270,710609963652087808,2335,4733
1271,711306686208872448,725,3255
1272,707738799544082433,2426,4023
1273,710997087345876993,1368,4505
1274,708349470027751425,726,2311
1275,711732680602345472,4045,8713
1276,702276748847800320,759,2435
1277,699779630832685056,1218,2709
1278,704134088924532736,453,1490
1279,704113298707505153,565,1832
1280,705428427625635840,1661,3771
1281,706901761596989440,586,2025
1282,702684942141153280,1064,3194
1283,699801817392291840,939,3029
1284,707693576495472641,978,3351
1285,707021089608753152,1339,4025
1286,701981390485725185,979,3416
1287,700796979434098688,928,2415
1288,707315916783140866,632,2441
1289,705970349788291072,884,3136
1290,700062718104104960,684,2623
1291,706538006853918722,1410,3439
1292,706346369204748288,912,3403
1293,703268521220972544,544,1955
1294,700462010979500032,1769,4085
1295,707377100785885184,1077,3236
1296,700167517596164096,722,2608
1297,705975130514706432,723,3066
1298,701889187134500865,1371,3500
1299,702539513671897089,947,2853
1300,700518061187723268,786,2580
1301,702899151802126337,448,1592
1302,700890391244103680,560,2196
1303,704347321748819968,347,1562
1304,707610948723478529,6261,16751
1305,706169069255446529,2180,3858
1306,705475953783398401,895,2920
1307,704491224099647488,78,745
1308,707387676719185920,1266,3454
1309,705239209544720384,743,2971
1310,703425003149250560,1352,3764
1311,707014260413456384,589,2281
1312,705786532653883392,511,1908
1313,705066031337840642,615,2156
1314,702332542343577600,1527,3139
1315,706516534877929472,1023,3074
1316,703382836347330562,1129,3477
1317,703774238772166656,453,1824
1318,701601587219795968,445,2072
1319,706593038911545345,625,2127
1320,701570477911896070,914,2777
1321,707038192327901184,778,2154
1322,707629649552134146,860,2541
1323,700747788515020802,9181,22556
1324,703407252292673536,688,2413
1325,706291001778950144,473,1675
1326,703631701117943808,674,2547
1327,707420581654872064,688,2241
1328,700002074055016451,1323,3278
1329,701952816642965504,1012,3800
1330,706681918348251136,964,3261
1331,702671118226825216,550,2176
1332,702321140488925184,1030,3242
1333,700847567345688576,499,2433
1334,700029284593901568,580,2051
1335,700143752053182464,2678,7457
1336,706265994973601792,923,2699
1337,700505138482569216,560,2262
1338,707411934438625280,590,2278
1339,704499785726889984,1003,2881
1340,705442520700944385,1603,4377
1341,704859558691414016,533,2228
1342,704819833553219584,973,2607
1343,707297311098011648,773,2739
1344,703356393781329922,382,1896
1345,703041949650034688,12313,26037
1346,704871453724954624,1102,4227
1347,706166467411222528,1581,5098
1348,701545186879471618,604,2632
1349,699691744225525762,4550,10163
1350,700864154249383937,612,2570
1351,699775878809702401,597,1936
1352,702217446468493312,1324,4715
1353,701214700881756160,5039,12066
1354,702598099714314240,3389,12104
1355,701805642395348998,1652,3377
1356,703611486317502464,1510,3793
1357,700151421916807169,662,2217
1358,699788877217865730,505,2205
1359,703769065844768768,1131,3235
1360,707059547140169728,663,2561
1361,704847917308362754,1506,5005
1362,705898680587526145,542,2339
1363,704364645503647744,3507,7891
1364,706153300320784384,381,1467
1365,702932127499816960,716,2550
1366,705102439679201280,511,2116
1367,703079050210877440,3036,7293
1368,704761120771465216,2885,6566
1369,705591895322394625,1136,3123
1370,706904523814649856,7752,14402
1371,706644897839910912,1075,2536
1372,704480331685040129,1057,3347
1373,706310011488698368,7819,21037
1374,705223444686888960,788,2551
1375,704054845121142784,905,2891
1376,692535307825213440,1342,3130
1377,698178924120031232,731,2779
1378,696518437233913856,1693,3862
1379,693582294167244802,242,1626
1380,692530551048294401,408,1810
1381,697990423684476929,1283,3248
1382,693231807727280129,725,2842
1383,695064344191721472,584,1582
1384,699413908797464576,622,2053
1385,696405997980676096,1143,3168
1386,699323444782047232,853,3117
1387,697482927769255936,662,2387
1388,698195409219559425,5904,16567
1389,698262614669991936,1973,4704
1390,693280720173801472,1219,3311
1391,697575480820686848,494,2022
1392,698635131305795584,336,1279
1393,693267061318012928,805,2353
1394,698953797952008193,891,2647
1395,693629975228977152,782,2408
1396,696900204696625153,1008,3136
1397,696488710901260288,1006,2486
1398,692901601640583168,595,1743
1399,697596423848730625,1246,2978
1400,698710712454139905,674,2441
1401,692187005137076224,809,2501
1402,695314793360662529,1433,3587
1403,693262851218264065,491,2189
1404,696886256886657024,1772,4801
1405,693993230313091072,397,1852
1406,697995514407682048,330,1498
1407,694669722378485760,14185,35408
1408,692417313023332352,3420,9267
1409,696100768806522880,644,1908
1410,693647888581312512,576,2655
1411,699088579889332224,625,2218
1412,697463031882764288,1383,3382
1413,694356675654983680,284,1482
1414,698355670425473025,443,1827
1415,696744641916489729,926,2044
1416,694342028726001664,479,1561
1417,693642232151285760,407,2506
1418,695446424020918272,1791,4346
1419,693622659251335168,370,1515
1420,695629776980148225,2064,4509
1421,697516214579523584,1099,2028
1422,692919143163629568,742,2647
1423,692905862751522816,856,2399
1424,692828166163931137,874,2834
1425,697616773278015490,1000,3118
1426,695409464418041856,3526,8571
1427,694352839993344000,609,2004
1428,698989035503689728,964,3307
1429,694329668942569472,497,1978
1430,698342080612007937,945,2244
1431,697270446429966336,1850,4644
1432,696894894812565505,674,2320
1433,693644216740769793,122,1338
1434,695095422348574720,608,2597
1435,693590843962331137,1932,4994
1436,692894228850999298,786,2240
1437,699446877801091073,2584,5882
1438,696713835009417216,642,2352
1439,693486665285931008,627,1754
1440,699370870310113280,434,1867
1441,692568918515392513,1514,4308
1442,699060279947165696,1775,3705
1443,699036661657767936,1186,2574
1444,699079609774645248,647,2423
1445,693095443459342336,452,1833
1446,694001791655137281,1015,3365
1447,695794761660297217,756,3130
1448,693109034023534592,602,1694
1449,697630435728322560,535,1722
1450,694183373896572928,917,2927
1451,696877980375769088,704,2414
1452,696490539101908992,140,1199
1453,699072405256409088,1181,2938
1454,697255105972801536,1150,3002
1455,695767669421768709,734,1838
1456,697881462549430272,1161,2981
1457,695074328191332352,1081,2809
1458,697242256848379904,661,2487
1459,694925794720792577,909,2665
1460,699423671849451520,321,1344
1461,698907974262222848,618,2512
1462,696754882863349760,357,1473
1463,695051054296211456,783,2634
1464,695816827381944320,1149,2984
1465,699434518667751424,509,2140
1466,698703483621523456,373,1430
1467,692423280028966913,225,1469
1468,694206574471057408,2011,4112
1469,692752401762250755,3592,6748
1470,697259378236399616,991,3264
1471,698549713696649216,617,2298
1472,693942351086120961,365,1728
1473,694905863685980160,927,2718
1474,697943111201378304,666,2361
1475,693155686491000832,3172,7791
1476,686035780142297088,115,1139
1477,687124485711986689,499,2153
1478,687841446767013888,2472,5393
1479,687127927494963200,2241,5370
1480,690360449368465409,868,2639
1481,690348396616552449,511,1492
1482,690959652130045952,1230,3542
1483,687317306314240000,9063,19924
1484,686394059078897668,682,1720
1485,688898160958271489,771,2076
1486,687102708889812993,966,2320
1487,686606069955735556,538,1871
1488,691416866452082688,7539,19101
1489,689280876073582592,698,1960
1490,689143371370250240,503,1999
1491,687476254459715584,525,1967
1492,691096613310316544,870,2935
1493,687732144991551489,657,1742
1494,689283819090870273,1088,3225
1495,688894073864884227,679,2221
1496,688908934925697024,753,2090
1497,688519176466644993,717,2295
1498,688064179421470721,357,1715
1499,687494652870668288,568,1880
1500,686618349602762752,1350,3672
1501,688116655151435777,762,2796
1502,689557536375177216,451,2020
1503,691820333922455552,1637,3911
1504,687818504314159109,935,2453
1505,688179443353796608,578,2121
1506,691459709405118465,1125,4000
1507,688828561667567616,366,1365
1508,690400367696297985,445,1869
1509,687312378585812992,1872,4314
1510,688385280030670848,4426,9180
1511,686377065986265092,557,2183
1512,687826841265172480,1107,2716
1513,692142790915014657,388,1629
1514,686050296934563840,721,2193
1515,690607260360429569,18,293
1516,687109925361856513,2427,5734
1517,688916208532455424,855,2685
1518,690728923253055490,509,2155
1519,686386521809772549,868,3223
1520,691675652215414786,500,1935
1521,686947101016735744,3150,8541
1522,689661964914655233,921,3187
1523,686034024800862208,1129,3052
1524,690248561355657216,412,1656
1525,691483041324204033,559,2367
1526,691090071332753408,330,1701
1527,689835978131935233,739,2152
1528,687807801670897665,711,2377
1529,692017291282812928,947,2856
1530,686683045143953408,788,2794
1531,690690673629138944,809,2305
1532,692041934689402880,1254,3375
1533,686286779679375361,1643,3963
1534,689255633275777024,1070,2525
1535,689517482558820352,1412,3361
1536,687399393394311168,609,1870
1537,689905486972461056,692,2417
1538,689977555533848577,440,1352
1539,687704180304273409,832,2409
1540,689999384604450816,362,1403
1541,686749460672679938,1439,3436
1542,687096057537363968,599,2215
1543,686358356425093120,660,2161
1544,690989312272396288,2832,5840
1545,692158366030913536,778,2126
1546,691321916024623104,653,2538
1547,687460506001633280,540,2042
1548,686730991906516992,1186,4092
1549,690938899477221376,1926,4049
1550,691793053716221953,4166,8045
1551,689275259254616065,242,1132
1552,691444869282295808,841,2619
1553,688547210804498433,688,2563
1554,690015576308211712,724,2465
1555,690735892932222976,1252,3742
1556,687664829264453632,504,1919
1557,689623661272240129,631,2207
1558,691756958957883396,982,2821
1559,689993469801164801,443,1447
1560,688789766343622656,654,2202
1561,689289219123089408,926,2236
1562,689599056876867584,5447,11524
1563,689877686181715968,1149,3013
1564,688804835492233216,191,955
1565,688211956440801280,821,2218
1566,690597161306841088,596,1937
1567,690374419777196032,839,3220
1568,690005060500217858,1667,3629
1569,690021994562220032,1017,2759
1570,686760001961103360,1364,3486
1571,689659372465688576,3808,10267
1572,690649993829576704,275,1288
1573,689154315265683456,991,3044
1574,690932576555528194,1002,3251
1575,687480748861947905,235,1584
1576,683742671509258241,3251,6395
1577,681340665377193984,275,1631
1578,681339448655802368,4031,9171
1579,682393905736888321,658,2211
1580,682808988178739200,166,1759
1581,681579835668455424,1279,3512
1582,685906723014619143,2840,7425
1583,683481228088049664,986,2631
1584,685663452032069632,1436,3199
1585,684588130326986752,1389,4072
1586,683515932363329536,2843,7255
1587,681320187870711809,730,2614
1588,682389078323662849,451,1640
1589,685681090388975616,123,2009
1590,681981167097122816,1019,2780
1591,684097758874210310,1412,4072
1592,682962037429899265,16320,36372
1593,685641971164143616,770,2914
1594,684222868335505415,1352,3780
1595,682047327939461121,922,3161
1596,682242692827447297,1145,3211
1597,683828599284170753,1053,2765
1598,681523177663676416,5678,14112
1599,684188786104872960,1159,3461
1600,682788441537560576,1093,2449
1601,684177701129875456,657,1994
1602,682003177596559360,1500,3086
1603,684460069371654144,556,1955
1604,685532292383666176,1144,3000
1605,684880619965411328,799,2065
1606,682259524040966145,1183,4083
1607,681610798867845120,459,1883
1608,682429480204398592,1138,3398
1609,684800227459624960,989,2711
1610,681242418453299201,523,1471
1611,684594889858887680,3459,8810
1612,686007916130873345,404,2458
1613,684481074559381504,1156,3852
1614,685547936038666240,15419,32586
1615,681891461017812993,804,2444
1616,681281657291280384,1087,3196
1617,685307451701334016,438,2049
1618,684914660081053696,1432,3478
1619,681302363064414209,1790,3888
1620,684926975086034944,456,3459
1621,684195085588783105,503,1883
1622,685321586178670592,628,2625
1623,682088079302213632,9719,18023
1624,684122891630342144,463,1985
1625,683462770029932544,663,2402
1626,684567543613382656,1192,2980
1627,685169283572338688,1409,4067
1628,684147889187209216,1496,2953
1629,685268753634967552,1187,3061
1630,683449695444799489,1582,3846
1631,681193455364796417,1455,3649
1632,685198997565345792,661,2319
1633,682059653698686977,1656,4876
1634,685943807276412928,584,1617
1635,684241637099323392,3234,8042
1636,682406705142087680,1743,7468
1637,682662431982772225,1064,3027
1638,682638830361513985,590,2054
1639,683357973142474752,903,2876
1640,684959798585110529,3080,6754
1641,683030066213818368,729,2142
1642,683849932751646720,951,2583
1643,685315239903100929,1029,3281
1644,683098815881154561,647,2142
1645,682750546109968385,429,1503
1646,683391852557561860,2371,7556
1647,681654059175129088,912,2610
1648,683857920510050305,1109,3767
1649,684902183876321280,521,1855
1650,684225744407494656,206,1215
1651,683852578183077888,340,1919
1652,684969860808454144,363,2367
1653,683111407806746624,895,3363
1654,681694085539872773,4006,12659
1655,686003207160610816,614,1806
1656,684940049151070208,1035,3180
1657,680970795137544192,646,2394
1658,683773439333797890,1331,3309
1659,681297372102656000,940,3176
1660,682303737705140231,958,3020
1661,683078886620553216,552,1967
1662,685667379192414208,558,2338
1663,683142553609318400,1029,2839
1664,681231109724700672,477,2380
1665,683834909291606017,1096,2597
1666,684200372118904832,1021,2126
1667,682032003584274432,1974,6498
1668,682697186228989953,355,1302
1669,681261549936340994,267,1442
1670,685325112850124800,3918,9358
1671,683498322573824003,951,3141
1672,681679526984871937,432,1751
1673,685973236358713344,515,2078
1674,684538444857667585,937,2623
1675,684830982659280897,21393,34645
1676,678396796259975168,405,1561
1677,679062614270468097,7908,16656
1678,680115823365742593,890,2681
1679,678334497360859136,248,1284
1680,678675843183484930,1425,2807
1681,678399652199309312,31024,77766
1682,678991772295516161,1131,2259
1683,677565715327688705,452,1276
1684,677334615166730240,278,1318
1685,680473011644985345,735,2512
1686,678774928607469569,883,2764
1687,680934982542561280,428,2062
1688,678755239630127104,3204,6969
1689,677716515794329600,958,2991
1690,679148763231985668,1007,2730
1691,678023323247357953,374,1877
1692,680070545539371008,846,2549
1693,679530280114372609,2044,4718
1694,678410210315247616,1765,4131
1695,678341075375947776,524,1696
1696,677644091929329666,779,1817
1697,679729593985699840,809,2138
1698,677673981332312066,1461,3265
1699,680100725817409536,1348,3523
1700,679047485189439488,650,2210
1701,680176173301628928,1525,3840
1702,679777920601223168,1082,3055
1703,679722016581222400,459,1637
1704,677573743309385728,685,2088
1705,679462823135686656,18424,31075
1706,679877062409191424,640,1961
1707,680221482581123072,290,1448
1708,679736210798047232,777,2068
1709,680889648562991104,358,1739
1710,680609293079592961,689,2600
1711,677301033169788928,391,1206
1712,680805554198020098,656,2133
1713,679872969355714560,652,2156
1714,680161097740095489,723,2291
1715,679475951516934144,626,2064
1716,677187300187611136,894,2679
1717,680801747103793152,807,2352
1718,678255464182861824,356,1563
1719,680836378243002368,1299,3419
1720,677662372920729601,928,1911
1721,679828447187857408,13766,35723
1722,680130881361686529,927,2256
1723,678424312106393600,2482,5372
1724,679111216690831360,2532,5865
1725,677328882937298944,1462,3561
1726,677335745548390400,1726,2979
1727,679862121895714818,604,2419
1728,677700003327029250,1412,3319
1729,678708137298427904,2373,5498
1730,679503373272485890,1440,3126
1731,680206703334408192,1147,2794
1732,678389028614488064,412,1834
1733,680191257256136705,491,2113
1734,679132435750195208,1132,2926
1735,678446151570427904,1505,3924
1736,679511351870550016,1244,3309
1737,678740035362037760,1638,3684
1738,680440374763077632,494,1426
1739,677331501395156992,231,1065
1740,678278586130948096,5948,11213
1741,677314812125323265,520,1608
1742,678021115718029313,6184,13352
1743,677895101218201600,2016,4723
1744,677687604918272002,828,2437
1745,677228873407442944,1595,3462
1746,680959110691590145,1977,4531
1747,677530072887205888,222,1042
1748,680583894916304897,1312,3575
1749,677547928504967168,3587,6791
1750,680494726643068929,478,1698
1751,677918531514703872,397,1315
1752,678380236862578688,889,2388
1753,679405845277462528,1178,2337
1754,680497766108381184,1876,4181
1755,680798457301471234,1013,2816
1756,677557565589463040,1122,2393
1757,679001094530465792,1197,2780
1758,678764513869611008,464,1606
1759,677698403548192770,311,1205
1760,678798276842360832,1135,3393
1761,678643457146150913,394,2009
1762,678800283649069056,878,2521
1763,677269281705472000,687,1932
1764,679158373988876288,7880,20918
1765,678969228704284672,447,1615
1766,679854723806179328,1205,2810
1767,680940246314430465,1036,3165
1768,680913438424612864,612,2374
1769,680085611152338944,8843,12648
1770,678767140346941444,1328,3461
1771,679527802031484928,710,2598
1772,680145970311643136,1710,3563
1773,677961670166224897,1644,3346
1774,679844490799091713,747,2337
1775,675740360753160193,329,1131
1776,675145476954566656,857,2056
1777,675522403582218240,276,1011
1778,676263575653122048,525,2028
1779,676089483918516224,424,1276
1780,675898130735476737,555,1567
1781,674690135443775488,454,1104
1782,674743008475090944,526,1351
1783,675349384339542016,2187,3787
1784,675891555769696257,826,2063
1785,675147105808306176,221,910
1786,675047298674663426,308,1028
1787,675501075957489664,5630,16621
1788,676613908052996102,195,1053
1789,674999807681908736,1064,2164
1790,675870721063669760,548,1573
1791,676819651066732545,647,1775
1792,676897532954456065,707,2197
1793,676575501977128964,1084,2514
1794,674752233200820224,447,1414
1795,676101918813499392,1131,2747
1796,674670581682434048,618,1550
1797,675111688094527488,242,926
1798,676864501615042560,688,2048
1799,675517828909424640,451,1247
1800,675135153782571009,464,1262
1801,674767892831932416,751,1757
1802,675153376133427200,2477,6027
1803,676237365392908289,279,1175
1804,675109292475830276,1092,2695
1805,675372240448454658,499,1629
1806,675497103322386432,1242,3033
1807,676975532580409345,1040,2708
1808,676219687039057920,30092,74333
1809,675149409102012420,1620,3628
1810,676606785097199616,418,1842
1811,674781762103414784,1147,1937
1812,675849018447167488,138,916
1813,675888385639251968,926,2303
1814,674739953134403584,372,1059
1815,676533798876651520,537,1823
1816,676593408224403456,2098,4440
1817,675166823650848770,1528,3455
1818,675113801096802304,756,1881
1819,675706639471788032,90,626
1820,675878199931371520,1356,4059
1821,676588346097852417,758,2251
1822,674790488185167872,241,1064
1823,676440007570247681,641,1676
1824,676948236477857792,843,2107
1825,675015141583413248,1137,2610
1826,674737130913071104,84,622
1827,676215927814406144,556,1688
1828,675822767435051008,518,1478
1829,675707330206547968,659,1910
1830,676603393314578432,373,1131
1831,676191832485810177,1001,2219
1832,675781562965868544,451,1581
1833,675820929667219457,227,1016
1834,675003128568291329,447,1503
1835,676776431406465024,1969,4870
1836,676590572941893632,118,891
1837,676496375194980353,518,1481
1838,676957860086095872,792,2189
1839,675798442703122432,3303,9941
1840,675534494439489536,396,1772
1841,676617503762681856,931,2813
1842,676811746707918848,412,1389
1843,675483430902214656,944,1787
1844,675006312288268288,211,945
1845,675531475945709568,368,1148
1846,676916996760600576,1764,2913
1847,675845657354215424,849,2204
1848,676121918416756736,1125,2101
1849,675146535592706048,285,1141
1850,674764817387900928,229,766
1851,675334060156301312,1239,2670
1852,675853064436391936,1249,2608
1853,675432746517426176,550,1471
